"FORMULARIO";"C_001_01";"C_001_02";"C_001_03";"C_001_04";"C_001_05";"C_001_06";"C_001_07";"C_001_08";"C_001_09";"C_001_10";"C_001_11";"C_001_12";"C_001_13";"C_001_77";"C_001_77_A";"C_001_77_B";"C_001_77_C";"C_001_PLACA";"C_001_88";"F_EXP"
"2902";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;32,59
"2904";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;31,98
"2905";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;59,02
"2906";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;59,02
"2907";0;0;0;0;0;0;0;0;0;0;2;1;0;;;;;0;0;59,02
"2908";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;35,29
"2909";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;19,05
"2910";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;72,30
"2911";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;34,22
"2912";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;69,41
"2913";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;161,62
"2914";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;197,60
"2917";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;70,27
"2918";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;57,96
"2920";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;80,61
"2921";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"00";0;0;52,88
"2922";0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;0;0;29,53
"2923";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;29,53
"2924";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;29,92
"2925";0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"0";"00";0;0;68,85
"2926";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;"0";0;0;73,60
"2927";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;67,77
"2928";1;0;0;0;0;0;0;0;0;0;0;0;0;0;;"00";"0";1;0;70,62
"2929";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;70,62
"2930";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;111,38
"2931";0;0;0;2;0;0;0;0;0;1;1;0;0;0;"0";"0";"0";2;0;64,29
"2932";0;0;0;2;0;0;0;0;0;0;1;0;0;0;"0";"0";"0";2;0;37,60
"2933";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;38,58
"2934";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;59,09
"2935";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;61,64
"2936";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;121,09
"2937";0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;0;0;70,04
"2938";0;0;0;0;0;0;0;0;0;0;1;1;0;0;"0";"0";"0";0;0;71,22
"2939";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;201,21
"2940";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"0";0;0;14,82
"2941";0;0;0;1;0;0;0;0;0;0;2;1;0;;;;;1;0;32,49
"2942";0;0;0;0;0;0;0;0;0;0;1;2;0;0;;"0";"0";0;0;87,47
"2943";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;38,90
"2944";0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;1;0;31,32
"2945";0;0;0;0;0;0;0;0;0;0;0;2;0;0;"0";"00";"0";0;0;65,24
"2946";;;;;;;;;;;;;;;;;;;0;232,94
"2947";0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";"0";"0";0;0;92,89
"2948";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;95,85
"2949";0;0;1;0;0;0;0;0;0;0;2;0;0;0;"0";"0";"00";1;0;56,79
"2950";0;0;0;2;0;0;0;0;0;0;0;3;0;;;;;2;0;71,04
"2951";0;0;0;0;0;0;0;0;0;0;0;2;0;0;;;;0;0;81,73
"2952";0;0;0;0;0;0;0;0;0;0;0;2;0;0;;"0";"0";0;0;77,15
"2953";0;0;0;1;0;0;0;0;0;0;1;1;0;0;"0";"0";"0";1;0;81,73
"2954";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;62,10
"2955";0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;0;0;13,25
"2956";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;22,76
"2957";2;0;0;1;0;0;0;0;0;0;0;0;0;0;;"0";"0";3;0;27,00
"2958";2;0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"0";2;0;22,92
"2959";1;0;0;0;0;0;0;0;0;0;1;0;0;;"0";"0";"00";1;0;16,10
"2960";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;74,39
"2961";0;1;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";2;0;240,15
"2962";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;201,21
"2963";;;;;;;;;;;;;;;;;;;0;226,02
"2964";0;0;0;2;0;0;0;0;0;0;3;0;0;;;;;2;0;59,44
"2965";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";0;0;62,99
"2966";0;0;0;1;0;0;0;0;0;0;3;0;0;0;"0";"0";"0";1;0;81,47
"2967";0;0;0;0;0;0;0;0;0;0;2;0;0;0;;;;0;0;13,41
"2968";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";0;0;32,49
"2969";0;0;0;1;0;0;0;0;0;0;3;0;0;;;;;1;0;32,02
"2970";0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;0;0;64,56
"2971";0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;1;0;66,70
"2972";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";0;0;11,29
"2973";0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;0;0;57,06
"2974";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"00";0;0;17,75
"2975";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;18,14
"2976";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;17,37
"2977";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;33,59
"2978";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;37,10
"2979";;;;;;;;;;;;;;;;;;;0;3,87
"2980";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;3,86
"2981";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;41,12
"2982";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;41,48
"2983";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;33,59
"2984";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;33,59
"2985";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;3,58
"2986";0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;0;0;19,62
"2987";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;19,68
"2988";0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;0;0;19,68
"2989";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;55,17
"2990";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;55,17
"2991";;;;;;;;;;;;;;;;;;;0;17,07
"2992";;;;;;;;;;;;;;;;;;;0;17,12
"2993";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;17,02
"2994";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;17,02
"2995";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;14,04
"2996";0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;1;0;7,65
"2997";0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;1;0;7,63
"2998";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;7,65
"2999";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;7,65
"3000";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;14,04
"3001";;;;;;;;;;;;;;;;;;;0;83,51
"3002";0;0;0;1;0;0;0;0;0;0;1;0;0;0;"0";"0";"0";1;0;25,66
"3003";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;26,89
"3004";0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;0;0;40,84
"3006";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;75,68
"3008";;;;;;;;;;;;;;;;;;;0;33,12
"3009";;;;;;;;;;;;;;;;;;;0;12,08
"3012";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;43,15
"3013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;162,31
"3014";0;0;0;1;0;0;0;0;0;0;0;0;0;;"0";"0";"00";1;0;136,71
"3017";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;42,83
"3018";;;;;;;;;;;;;;;;;;;0;42,83
"3020";0;0;0;1;0;0;0;0;0;0;0;0;0;;"0";;;1;0;46,60
"3021";;;;;;;;;;;;;;;;;;;0;17,46
"3022";;;;;;;;;;;;;;;;;;;0;18,52
"3023";;;;;;;;;;;;;;;;;;;0;111,35
"3025";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;57,96
"3026";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;33,81
"3027";0;0;0;2;0;0;0;0;0;0;1;0;0;;;;;2;0;75,68
"3028";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;46,23
"3029";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;33,68
"3030";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;226,19
"3032";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;35,79
"3033";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;161,24
"3035";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;37,91
"3036";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;69,41
"3038";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;30,38
"3039";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;33,68
"3040";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;34,22
"3041";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;28,82
"3042";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;64,13
"3044";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;93,29
"3045";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;93,29
"3046";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;59,02
"3047";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;147,60
"3048";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;52,44
"3049";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;36,07
"3050";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;52,83
"3051";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;141,67
"3052";0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;99,33
"3053";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;99,33
"3054";0;0;0;1;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";1;0;38,48
"3056";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;42,70
"3057";1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;28,65
"3058";0;0;0;0;0;0;0;0;0;0;2;0;0;;;;;0;0;11,67
"3060";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;16,25
"3061";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;34,00
"3062";1;0;0;0;0;0;0;0;0;0;0;1;0;;;;;1;0;46,33
"3063";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;14,94
"3064";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;15,81
"3065";1;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";2;0;41,30
"3066";0;0;0;1;0;0;0;0;0;0;1;1;0;;;;;1;0;37,41
"3067";0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;37,22
"3068";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;11,67
"3069";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;22,18
"3070";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;15,93
"3071";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;113,25
"3072";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;50,47
"3073";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;44,26
"3074";0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;76,86
"3075";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;21,71
"3076";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;19,81
"3077";1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;21,23
"3078";0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;119,61
"3079";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;3,86
"3080";0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;0;0;3,86
"3081";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;30,46
"3082";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;268,88
"3083";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;231,64
"3084";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;17,11
"3085";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;14,94
"3086";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;12,47
"3087";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;19,34
"3088";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;19,81
"3089";0;0;0;2;0;0;0;0;0;0;0;2;0;;;;;2;0;12,68
"3090";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;12,47
"3091";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;21,12
"3092";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;27,80
"3093";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;12,25
"3094";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;15,63
"3095";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;15,72
"3096";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;17,78
"3097";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;125,40
"3098";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;113,25
"3099";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;17,73
"3100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;78,58
"3101";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;7,16
"3102";0;0;0;3;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";3;0;7,58
"3103";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;197,85
"3104";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;210,03
"3105";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;17,37
"3106";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;17,37
"3107";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;42,19
"3108";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;50,47
"3109";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;18,87
"3112";1;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;101,68
"3113";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;146,03
"3114";0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;0;0;14,60
"3115";0;0;0;2;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";2;0;133,78
"3116";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;216,92
"3117";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;40,95
"3118";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;37,65
"3119";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;23,00
"3120";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;23,00
"3121";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;497,10
"3122";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;125,40
"3123";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;50,47
"3124";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;19,44
"3125";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;15,90
"3126";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;14,62
"3127";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;58,71
"3128";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;58,71
"3131";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;7,62
"3132";0;0;0;2;0;0;0;0;0;0;1;0;0;0;"0";"0";"0";2;0;7,42
"3133";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;19,77
"3134";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;17,64
"3135";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;21,91
"3136";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;20,84
"3137";0;0;0;0;0;0;0;0;0;1;0;0;0;0;"0";"0";"0";0;0;131,87
"3138";1;0;0;1;0;0;0;0;0;0;1;1;0;0;"0";"0";"0";2;0;131,87
"3139";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;87,12
"3140";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;154,87
"3141";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;183,82
"3142";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"00";"0";0;0;89,20
"3143";0;0;0;1;0;0;0;0;0;0;1;2;0;0;"0";"0";"00";1;0;61,96
"3144";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";0;0;89,20
"3145";0;0;0;0;0;0;0;0;0;0;2;0;0;0;;"0";"0";0;0;38,41
"3146";1;0;0;2;0;0;0;0;0;0;0;0;0;0;;"0";"0";3;0;21,54
"3147";1;0;0;0;0;0;0;0;0;1;1;0;0;;;;;1;0;26,38
"3148";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;31,22
"3149";1;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";;"0";1;0;13,46
"3150";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;6,18
"3151";1;0;0;0;0;0;0;0;0;0;0;2;0;0;"0";"00";"0";1;0;22,92
"3152";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;8,23
"3153";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;269,75
"3154";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;8,23
"3155";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;8,28
"3156";0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";"0";"0";0;0;94,07
"3157";1;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";;1;0;26,43
"3158";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;94,60
"3159";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;267,93
"3160";0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;0;0;94,60
"3161";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;267,93
"3162";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;94,07
"3163";0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;2;0;8,25
"3164";1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;14,62
"3165";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;13,84
"3166";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;14,62
"3167";1;0;0;2;0;0;0;0;0;0;0;0;0;;;;;3;0;60,52
"3168";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;90,88
"3169";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;11,88
"3170";;;;;;;;;;;;;;;;;;;0;53,17
"3171";1;0;0;1;0;0;0;0;0;0;0;1;0;0;"0";"00";"00";2;0;136,70
"3173";1;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";1;0;136,71
"3174";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";;"00";0;0;58,91
"3175";;;;;;;;;;;;;;;;;;;0;532,98
"3177";;;;;;;;;;;;;;;;;;;0;68,72
"3178";0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;1;0;214,87
"3179";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;33,86
"3180";;;;;;;;;;;;;;;;;;;0;41,30
"3182";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;19,81
"3183";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;3,57
"3184";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;11,74
"3185";;;;;;;;;;;;;;;;;;;0;97,93
"3186";;;;;;;;;;;;;;;;;;;0;33,59
"3187";;;;;;;;;;;;;;;;;;;0;34,00
"3188";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;33,45
"3189";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;40,76
"3190";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;41,30
"3191";0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;"0";2;0;7,63
"3192";0;0;0;0;0;0;0;0;0;0;3;0;0;;;;;0;0;13,77
"3193";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;7,63
"3194";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;7,63
"3195";;;;;;;;;;;;;;;;;;;0;55,17
"3196";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"0";0;0;7,60
"3197";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"0";"0";0;0;55,17
"3198";0;0;0;1;0;0;0;0;0;0;0;0;0;;;"0";"0";1;0;38,76
"3199";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";1;0;3,58
"3201";0;0;0;1;0;0;0;0;0;0;;0;0;0;"0";"0";;1;0;3,58
"3202";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;11,77
"3203";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;11,80
"3204";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";1;0;11,80
"3205";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;11,83
"3206";0;0;0;0;0;0;0;0;0;0;0;3;0;;;;;0;0;190,55
"3207";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;27,21
"3208";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"00";"00";1;0;51,49
"3209";1;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";2;0;40,94
"3210";0;0;0;1;0;0;0;0;0;0;0;0;0;0;;"0";"0";1;0;41,12
"3211";1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0;16,81
"3212";0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;16,80
"3213";1;0;0;4;0;0;0;0;0;0;0;0;0;0;"0";"0";"00";5;0;16,81
"3214";;;;;;;;;;;;;;;;;;;0;11,98
"3215";;;;;;;;;;;;;;;;;;;0;35,75
"3216";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;8,20
"3219";;;;;;;;;;;;;;;;;;;0;16,80
"3220";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;11,77
"3221";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;101,07
"3222";;;;;;;;;;;;;;;;;;;0;113,58
"3223";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"00";"0";0;0;316,88
"3224";0;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";;"0";1;0;123,22
"3228";0;0;0;0;0;0;0;0;0;0;2;0;0;;;;;0;0;30,47
"3230";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;43,02
"3237";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;43,02
"3238";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;141,81
"3239";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;64,37
"3240";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;34,95
"3242";0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;254,38
"3245";1;0;0;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";2;0;173,90
"3247";0;0;0;0;0;0;0;0;0;0;0;3;0;0;"0";"0";"0";0;0;14,60
"3255";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;29,72
"3256";0;0;0;0;0;0;0;0;0;0;0;1;0;0;"0";"0";"0";0;0;185,59
"3257";0;0;0;0;0;0;0;0;0;0;0;2;0;0;"0";"00";;0;0;44,33
"3258";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;72,24
"3259";0;0;0;1;0;0;0;0;0;0;0;2;0;0;"0";"0";"0";1;0;113,11
"3260";0;0;0;1;0;0;0;0;0;0;0;0;0;0;;"0";"0";1;0;60,79
"3261";0;0;0;0;0;0;0;0;0;0;0;1;0;;;"0";"0";0;0;60,79
"3262";0;0;0;0;0;0;0;0;0;0;0;2;0;0;"0";"00";"0";0;0;122,91
"3266";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;0;67,54
