"FORMULARIO";"B_001";"D_003";"D_004";"D_005";"D_006";"D_006_A";"ZAT_O";"D_007";"D_008";"D_009_HH";"D_009_MM";"D_009_A";"D_010_NO";"D_010L";"D_010M";"D_010Mc";"D_010J";"D_010V";"D_010S";"D_010D";"D_010_Ocasional";"D_011A";"D_011B";"D_011C";"D_012";"F_EXP"
"1571";4;;;31/5/2017 0:00:00;1;;;;;6;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";34,76
"1572";1;;;1/6/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"trabajo,casa,trabajo,casa";115,54
"1572";4;;;1/6/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"trabajo,casa,trabajo,casa";115,54
"1574";1;;;1/6/2017 0:00:00;1;;;;;9;0;"A.M.";0;1;1;1;1;1;1;1;0;3;12;10;"tramite,tramite,tramite,trabajo,hogar";115,54
"1574";3;;;1/6/2017 0:00:00;1;;;;;7;15;"A.M.";1;1;0;0;0;0;0;0;0;2;2;1;"colegio hogar";115,54
"1575";1;;;3/6/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ver alguien,casa";78,86
"1577";1;;;3/6/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;0;1;1;1;1;0;0;1;1;2;"trabajo ,hogar";80,23
"1577";2;;;3/6/2017 0:00:00;1;;;;;8;0;"A.M.";0;0;0;0;0;0;0;0;1;1;2;2;"trabajo,hogar";80,23
"1577";3;;;3/6/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,hogar";80,23
"1578";1;;;3/6/2017 0:00:00;1;;;;;6;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"trabajo,hogar,mercar,hogar,centro,casa";25,64
"1578";2;;;3/6/2017 0:00:00;1;;;;;4;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"mercar,hogar,centro comercial,casa";25,64
"1578";3;;;3/6/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"trabajar,casa";25,64
"1580";1;;;3/6/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,casa";25,56
"1580";2;;;3/6/2017 0:00:00;1;;;;;5;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"trabajar,dejar alguien,regreso a trabajo,recoger esposa,volvio hogar";25,56
"1581";1;;;2/6/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;1;2;2;"centro,casa";126,70
"1581";3;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;8;"universidad ,hospital,casa,medicina legal,casa";126,70
"1582";1;;;3/6/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;1;0;1;1;2;"taller,casa,taller,casa";25,80
"1582";2;;;3/6/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"corales,casa";25,80
"1582";3;;;3/6/2017 0:00:00;1;;;;;8;30;"A.M.";0;1;1;1;1;1;1;1;0;1;1;2;"cuba,centro,casa,cuba,la villa,casa";25,80
"1582";4;;;3/6/2017 0:00:00;1;;;;;3;0;"P.M.";0;1;1;1;1;1;1;1;0;1;2;2;"corales,casa";25,80
"1582";5;;;3/6/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa,corales,casa";25,80
"1584";1;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;0;0;0;1;2;2;"trabajo,hogar";107,42
"1584";5;;;2/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";107,42
"1584";6;;;2/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";107,42
"1584";7;;;2/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"coelgio,casa";107,42
"1585";1;;;3/6/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;0;0;0;1;2;2;"mega centro pinares,hogar,buscar dejar alguien,hogar";79,55
"1585";2;;;3/6/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;1;2;2;"mega centro pinares,hogar";79,55
"1593";1;;;27/7/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO,HOGAR";3,84
"1593";4;;;9/8/2017 0:00:00;1;;;;;5;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";3,84
"1593";5;;;9/8/2017 0:00:00;1;;;;;4;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";3,84
"1594";1;;;27/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajo,casa";16,89
"1594";2;;;29/7/2017 0:00:00;1;;;;;2;30;"P.M.";0;0;0;0;0;0;0;0;1;2;2;2;"centro,hogar";16,89
"1595";1;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"centro,hogar";20,90
"1595";2;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"jardin infantil,hogar";20,90
"1596";1;;;28/7/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"super mercado,hogar";34,30
"1596";2;;;28/7/2017 0:00:00;1;;;;;5;45;"P.M.";0;0;0;0;0;0;0;0;0;2;2;2;"iglesia,hogar";34,30
"1597";1;;;28/7/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"EMPRESA,HOGAR";32,31
"1598";1;;;28/7/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO,CAFETERIA ,HOGAR";25,66
"1598";2;;;28/7/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";25,66
"1598";3;;;28/7/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;1;0;0;2;1;2;"TRABAJO,HOGAR";25,66
"1599";2;;;28/7/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"barrio panorama,hogar";12,47
"1599";3;;;28/7/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";12,47
"1600";1;;;28/7/2017 0:00:00;1;;;"cr 6 cll 24";;6;30;"A.M.";0;0;0;0;0;0;0;0;1;1;2;2;"hogar";102,15
"1600";3;;;28/7/2017 0:00:00;2;;;"cerritos iglesia san pedro apostol";;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"hogar";102,15
"1601";1;;;25/7/2017 0:00:00;1;;;;;1;0;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"LA POPA,CENTRO,HOGAR";30,46
"1601";2;;;29/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO,COMER,CENTRO,HOGAR";30,46
"1603";1;;;1/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA ,HOGAR";37,87
"1604";1;;;27/7/2017 0:00:00;1;;;;;4;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"cita medica,hogar,vueltas,hogar,eps,hogar";40,39
"1604";2;;;27/7/2017 0:00:00;1;;;;;4;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"cita medica,hogar";40,39
"1605";1;;;28/7/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,CENTRO,HOGAR";100,36
"1605";2;;;28/7/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,CENTRO,HOGAR";100,36
"1606";1;;;27/7/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;1;1;0;1;1;2;"clinica confamiliar,casa";11,98
"1606";2;;;27/7/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"clinica comfamiliar,casa";11,98
"1606";3;;;27/7/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"oficina,casa,oficina,casa";11,98
"1606";4;;;27/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"oficina,casa,oficina,casa";11,98
"1606";5;;;27/7/2017 0:00:00;1;;;;;12;50;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"colegio,casa";11,98
"1608";1;;;4/8/2017 0:00:00;1;;;;;6;15;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,CASA,VISITA,CASA";36,79
"1608";2;;;4/8/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITA,CASA";36,79
"1608";3;;;4/8/2017 0:00:00;1;;;;;6;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,CASA";36,79
"1609";1;;;28/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"jugar,casa";6,17
"1612";1;;;25/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"jardin infantil,hogar,jardin infantil,hogar";20,01
"1612";4;;;25/7/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajo,hogar";20,01
"1613";1;;;25/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"compras,hogar";32,90
"1613";2;;;25/7/2017 0:00:00;1;;;;;6;0;"A.M.";0;1;1;1;1;1;1;0;0;2;1;2;"trabajo,hogar";32,90
"1613";3;;;25/7/2017 0:00:00;1;;;;;6;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"llevar hija,compras,hogar,compras,hogar,compras,hogar,recoger hija,hogar";32,90
"1613";5;;;26/7/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"gym,hogar,trabajo,hogar";32,90
"1613";6;;;25/7/2017 0:00:00;1;;;;;6;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudiar,hogar,estudiar,hogar";32,90
"1614";1;;;26/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COMPRAS,HOGAR";39,06
"1615";1;;;26/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;12;12;"compras,hogar,misa,hogar";33,39
"1615";3;;;26/7/2017 0:00:00;1;;;;;11;30;"A.M.";0;1;1;1;1;1;1;0;0;2;1;10;"trabajo,hogar";33,39
"1616";1;;;26/7/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"compras,hogar";61,71
"1616";2;;;26/7/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"compras,hogar,visita,hogar";61,71
"1617";1;;;27/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"compras,hogar,llevar hijos,hogar,recoger hijos,hogar";21,35
"1617";2;;;27/7/2017 0:00:00;1;;;;;8;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"trabajo,hogar,trabajo,hogar";21,35
"1617";3;;;27/7/2017 0:00:00;1;;;;;12;30;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"estudio,hogar";21,35
"1617";4;;;27/7/2017 0:00:00;1;;;;;12;30;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"estudio,hogar";21,35
"1618";1;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"llevar hijo,hogar,recoger hijo,hogar";2,56
"1618";5;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudio,hogar";2,56
"1619";1;;;27/7/2017 0:00:00;1;;;;;5;0;"A.M.";0;1;1;1;1;1;1;0;0;2;1;1;"llevar hijo,hogar,llevar hija,hogar,recoger hija,hogar";21,78
"1619";3;;;27/7/2017 0:00:00;1;;;;;6;40;"A.M.";0;0;0;0;0;0;0;0;1;2;1;1;"trabajo,hogar";21,78
"1619";4;;;27/7/2017 0:00:00;1;;;;;5;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;1;"trabajo,hogar";21,78
"1620";1;;;28/8/2017 0:00:00;1;;;;;9;30;"A.M.";0;1;1;1;1;1;1;0;0;1;1;2;"COMPRAS,HOGAR,LLEVAR EL HIJO,HOGAR,RECOGER EL HIJO,HOGAR";14,33
"1620";2;;;28/7/2017 0:00:00;1;;;;;12;50;"P.M.";0;1;1;1;1;1;0;0;0;2;2;1;"ESTUDIO,HOGAR,COMPRAS,HOGAR";14,33
"1620";3;;;28/7/2017 0:00:00;1;;;;;6;40;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIO,HOGAR,RECOGER HIJO,HOGAR,COMPRAS,HOGAR";14,33
"1620";4;;;28/7/2017 0:00:00;1;;;;;12;50;"P.M.";0;1;1;1;1;1;1;0;0;1;1;2;"HIJO,HOGAR,TRABAJO,HOGAR";14,33
"1620";5;;;29/7/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;0;0;0;1;1;2;"TRABAJO,HOGAR";14,33
"1621";1;;;28/7/2017 0:00:00;1;;;;;4;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"compras,hogar";11,69
"1622";1;;;25/7/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITA,HOGAR";57,34
"1622";2;;;25/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";57,34
"1623";1;;;25/7/2017 0:00:00;1;;;;;4;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"visitar alguien,volver a casa";38,42
"1623";2;;;25/7/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"trabajar,almorzar,trabajo,casa";38,42
"1623";3;;;25/7/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudiar,casa";38,42
"1624";1;;;25/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"LLEVAR LOS NIÑOS AL COLEGIO,HOGAR,RECOGER LOS NIÑOS DEL COLEGIO,HOGAR,RECOGER EL NIÑO DEL COLEGIO,HOGAR";60,72
"1624";2;;;25/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";60,72
"1624";3;;;25/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";60,72
"1625";1;;;26/7/2017 0:00:00;1;;;;;1;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"hacen un tramite, volver a casa";15,26
"1625";2;;;26/7/2017 0:00:00;1;;;;;9;0;"A.M.";0;0;0;0;0;0;0;0;0;2;1;2;"se fue a ver con alguien,volver a casa";15,26
"1625";3;;;26/5/2017 0:00:00;1;;;;;1;30;"P.M.";0;0;0;0;0;0;0;0;1;2;2;2;"tramites,volve a casa";15,26
"1626";2;;;26/7/2017 0:00:00;1;;;;;9;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"tramites,volver a casa,tramites,volver a casa";11,99
"1627";1;;;26/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,CASA";12,30
"1628";1;;;27/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"fue a saludcoop cita medica.cita medica los rosales,hogar";271,73
"1628";2;;;27/7/2017 0:00:00;1;;;;;3;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"entrevista de trabajo,volver a hogar";271,73
"1629";1;;;28/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,buscar cliente,vovler a casa";37,45
"1630";1;;;29/7/2017 0:00:00;1;;;;;9;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"ir al taller , vovler a casa";136,68
"1631";1;;;2/9/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COMPRAS,CASA";41,23
"1631";2;;;29/7/2017 0:00:00;1;;;;;4;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"TRABAJO,HOGAR";41,23
"1631";3;;;2/9/2017 0:00:00;1;;;;;6;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";41,23
"1632";1;;;25/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";35,99
"1633";2;;;25/7/2017 0:00:00;1;;;;;7;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"santa fe,hogar";35,99
"1634";1;;;25/7/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"parque cuba,hogar";213,03
"1634";2;;;25/7/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"visitar,hogar";213,03
"1634";3;;;25/7/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,hogar";213,03
"1635";2;;;26/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"tienda,hogar";150,83
"1635";3;;;26/7/2017 0:00:00;1;;;;;10;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"hacer el chance,hogar";150,83
"1636";1;;;26/7/2017 0:00:00;1;;;;;6;20;"P.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,CASA";84,19
"1636";2;;;26/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"GUARDERIA,HOGAR";84,19
"1636";3;;;26/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"GUARDERIA,HOGAR,GUARDERIA,HOGAR";84,19
"1637";1;;;27/7/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"tienda,hogar";36,28
"1637";2;;;27/7/2017 0:00:00;1;;;;;6;20;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudiar,hogar,entrenar,casa";36,28
"1638";1;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;0;1;1;0;1;2;2;"trabajar,casa,trabajo,casa";65,03
"1638";2;;;27/7/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,hogar,trabajar,hogar";65,03
"1638";3;;;27/7/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudiar,hogar";65,03
"1638";4;;;27/7/2017 0:00:00;1;;;;;12;50;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudair,hogar";65,03
"1638";5;;;27/7/2017 0:00:00;1;;;;;12;50;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"estudiar,hogar";65,03
"1639";1;;;1/8/2017 0:00:00;1;;;;;12;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,COMPRAS,HOGAR";83,63
"1639";2;;;1/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;0;1;1;1;1;1;0;2;6;2;"ESTUDIO,HOGAR,RECOGER,ÉXITO,HOGAR";83,63
"1640";1;;;1/8/2017 0:00:00;2;"virginia puente sobre rio cauca";;"terminal de transporte virginia";"63001";7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"hogar";149,71
"1640";2;;;1/8/2017 0:00:00;2;"virginia puente sobre el rio cauca";;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"hogar";149,71
"1641";1;;;1/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TIENDA,HOGAR";278,54
"1642";1;;;28/7/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ir almedico, tramites,casa";54,95
"1642";3;;;28/7/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"llevar alguien, pagar facturas,vovler a casa,trabajo";54,95
"1643";1;;;3/6/2017 0:00:00;1;;;;;4;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"medico,hogar";46,41
"1643";3;;;3/6/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,hogar";46,41
"1644";1;;;2/6/2017 0:00:00;1;;;;;5;30;"A.M.";0;1;1;1;1;1;0;0;0;1;2;2;"bolivar,casa";43,74
"1644";2;;;2/6/2017 0:00:00;1;;;;;5;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"trabajo,casa";43,74
"1644";3;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";43,74
"1644";4;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";43,74
"1644";5;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";43,74
"1645";1;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;0;0;0;0;0;0;0;1;1;1;10;"salio a trabajar,regreso a casa";43,74
"1645";2;;;2/7/2017 0:00:00;1;;;;;11;30;"A.M.";0;0;0;0;0;0;0;0;1;1;3;10;"salir a hacer tramites,unicentro,regreso a la casa";43,74
"1645";3;;;2/6/2017 0:00:00;1;;;;;6;25;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"salio a estudiar,regreso a casa";43,74
"1647";1;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"TRABAJAR,HOGAR,TRABAJO,HOGAR";43,74
"1647";2;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;10;"LLEVAR ALGUIEN,TRABAJAR,CASA";43,74
"1647";3;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIAR,HOGAR";43,74
"1649";1;;;2/6/2017 0:00:00;1;;;;;9;30;"A.M.";0;1;1;1;0;1;1;0;0;6;2;2;"TRABAJAR,HOGAR,TRABAJAR,HOGAR";62,83
"1649";2;;;2/6/2017 0:00:00;1;;;;;9;30;"A.M.";0;1;1;1;0;1;1;0;0;6;2;2;"TRABAJAR,HOGAR,TRABAJAR,HOGAR";62,83
"1649";3;;;2/6/2017 0:00:00;1;;;;;5;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";62,83
"1649";4;;;2/6/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ENSEÑANZA,HOGAR";62,83
"1651";1;;;2/6/2017 0:00:00;1;;;;;11;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"mercasa,hogar,cuba,hogar";67,50
"1653";1;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;10;"trabajo,hogar";95,72
"1653";2;;;2/6/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;10;"trabajo,hogar";95,72
"1654";1;;;3/6/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;10;10;"clinica ,centro,hogar";56,74
"1654";2;;;3/6/2017 0:00:00;1;;;;;7;40;"A.M.";0;1;1;1;1;1;1;1;0;2;1;10;"cll 40 cra 7,cuba";56,74
"1654";3;;;3/6/2017 0:00:00;1;;;;;7;20;"A.M.";1;0;0;0;0;0;0;0;0;2;10;10;"palacio municipal,universidad,hogar";56,74
"1656";1;;;2/6/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;1;"reunion de trabajo,trabajar,casa";82,96
"1656";2;;;2/6/2017 0:00:00;1;;;;;7;15;"A.M.";0;1;1;1;1;1;1;1;0;1;2;1;"llevar hija al colegio,almorzar,recoger hija al colegio,fue a la finca,casa";82,96
"1656";3;;;2/6/2017 0:00:00;1;;;;;7;15;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;"estudiar,finca,hogar";82,96
"1656";4;;;2/6/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;;82,96
"1657";1;;;28/7/2017 0:00:00;1;;;;;9;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"audifarma,casa";45,31
"1657";3;;;28/7/2017 0:00:00;1;;;;;5;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,almorzar,trabajo,casa";45,31
"1657";4;;;28/7/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"colegio,casa";45,31
"1658";1;;;28/7/2017 0:00:00;1;;;;;2;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"PARQUE DE CUBA ,CASA";38,31
"1660";2;;;27/7/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"av 30 de agosto,casa";22,20
"1660";3;;;27/7/2017 0:00:00;1;;;;;5;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,casa";22,20
"1660";4;;;27/7/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajr,casa";22,20
"1660";5;;;27/7/2017 0:00:00;1;;;;;5;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"trabajar,casa";22,20
"1662";1;;;2/6/2017 0:00:00;1;;;;;6;15;"A.M.";0;1;1;1;1;1;0;0;0;1;2;2;"trabajo,casa,trabajo,casa";85,58
"1662";2;;;2/6/2017 0:00:00;1;;;;;6;15;"A.M.";0;1;1;1;1;1;0;0;0;1;2;2;"trabajo,casa,trabajo,casa";85,58
"1662";3;;;2/6/2017 0:00:00;1;;;;;6;15;"A.M.";0;0;0;0;0;0;0;0;1;1;2;2;"colegio,casa";85,58
"1663";1;;;2/6/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"trabajo,citas,casa,llevar hijos a clase,casa,cita,casa";62,80
